([142], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([259], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([341], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 13), (12, 16), (12, 13), (12, 14), (13, 14), (14, 17), (16, 17)])
([367], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 15), (12, 13), (13, 17), (13, 14), (14, 15)])
([454], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([462], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([470], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 15), (11, 14), (12, 16), (12, 13), (12, 14), (13, 14), (13, 15), (15, 16)])
([475], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([490], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 15), (15, 17), (16, 17)])
([501], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 14), (12, 13), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([506], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 17), (13, 14), (13, 15), (14, 15), (15, 16), (16, 17)])
([507], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 17), (15, 16), (15, 17)])
([536], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 17), (15, 16), (15, 17)])
([546], [10, 11, 12, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (11, 12), (11, 13), (11, 15), (12, 13), (12, 14), (14, 15)])
([557], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 17), (13, 14), (13, 15), (14, 15), (15, 16), (16, 17)])
([568], [11, 12, 13, 15, 16, 17], [(11, 12), (11, 13), (11, 15), (12, 16), (12, 13), (13, 17), (15, 16), (15, 17), (16, 17)])
([575], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 14), (11, 15), (12, 16), (12, 13), (12, 14), (13, 14), (13, 15), (15, 16)])
([597], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 13), (12, 16), (12, 13), (12, 14), (13, 14), (14, 17), (16, 17)])
([614], [12, 13, 14, 15, 16, 17], [(12, 13), (12, 14), (12, 15), (13, 16), (13, 14), (14, 17), (15, 16), (15, 17), (16, 17)])
([618], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 14), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([653], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 13), (12, 14), (13, 17), (13, 15), (14, 15)])
([674], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([675], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 15), (15, 17), (16, 17)])
([676], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 14), (12, 13), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([677], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([678], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 17), (13, 14), (13, 15), (14, 15), (15, 16), (16, 17)])
([679], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 15), (12, 13), (13, 17), (13, 14), (14, 15)])
([680], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([681], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 13), (12, 16), (12, 13), (12, 14), (13, 14), (14, 17), (16, 17)])
([682], [10, 11, 12, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (11, 12), (11, 13), (11, 15), (12, 13), (12, 14), (14, 15)])
([683], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 17), (15, 16), (15, 17)])
([684], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 14), (11, 15), (12, 16), (12, 13), (12, 14), (13, 14), (13, 15), (15, 16)])
([709], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 12), (11, 15), (12, 17), (12, 13), (13, 14), (13, 15), (14, 17), (14, 15)])
([717], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 15), (15, 17), (16, 17)])
([748], [10, 11, 12, 14, 15, 17], [(10, 17), (10, 14), (10, 15), (11, 17), (11, 12), (11, 14), (12, 17), (12, 15), (14, 15)])
([749], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 17), (15, 16), (15, 17)])
([750], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 17), (15, 16), (15, 17)])
([751], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 15), (13, 16), (13, 17), (14, 16), (14, 17), (14, 15), (15, 16)])
([752], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 13), (11, 15), (12, 17), (12, 13), (12, 14), (13, 15), (14, 17), (14, 15)])
([753], [12, 13, 14, 15, 16, 17], [(12, 13), (12, 14), (12, 15), (13, 16), (13, 17), (14, 16), (14, 15), (15, 17), (16, 17)])
([754], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 14), (12, 15), (13, 16), (13, 14), (13, 15), (14, 16), (15, 17), (16, 17)])
([773], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 15), (13, 14), (13, 17), (14, 16), (14, 15), (16, 17)])
([801], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 13), (12, 15), (13, 17), (13, 14), (14, 15)])
([802], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 13), (12, 15), (13, 17), (13, 14), (14, 15)])
([803], [10, 11, 12, 13, 14, 17], [(10, 17), (10, 13), (10, 14), (11, 17), (11, 12), (11, 14), (12, 17), (12, 13), (13, 14)])
([804], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 14), (11, 15), (12, 17), (12, 15), (12, 13), (13, 17), (13, 14), (14, 15)])
([812], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 15), (15, 17), (16, 17)])
([813], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([814], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 17), (13, 14), (13, 15), (14, 15), (15, 16), (16, 17)])
([815], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
([816], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 13), (12, 16), (12, 13), (12, 14), (13, 14), (14, 17), (16, 17)])
([817], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 14), (11, 15), (12, 16), (12, 13), (12, 14), (13, 14), (13, 15), (15, 16)])
([961], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 13), (12, 16), (12, 13), (12, 14), (13, 14), (14, 17), (16, 17)])
([972], [11, 12, 13, 14, 16, 17], [(11, 16), (11, 17), (11, 12), (12, 13), (12, 14), (13, 16), (13, 14), (14, 17), (16, 17)])
([982], [10, 11, 12, 13, 15, 16], [(10, 16), (10, 12), (10, 15), (11, 12), (11, 13), (11, 15), (12, 13), (13, 16), (15, 16)])
([984], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 14), (11, 15), (12, 16), (12, 13), (12, 14), (13, 14), (13, 15), (15, 16)])
([987], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 14), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([990], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 13), (11, 15), (12, 13), (12, 14), (12, 15), (13, 14), (14, 16), (15, 16)])
([991], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 12), (11, 13), (12, 13), (12, 14), (13, 15), (14, 16), (14, 15), (15, 16)])
([993], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 17), (13, 14), (13, 15), (14, 15), (15, 16), (16, 17)])
([1007], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 13), (11, 15), (12, 16), (12, 13), (12, 14), (13, 14), (14, 15), (15, 16)])
([1008], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 13), (13, 14), (13, 15), (14, 16), (14, 15), (15, 17), (16, 17)])
([1014], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 14), (13, 16), (13, 14), (14, 15), (15, 16), (15, 17), (16, 17)])
([1042], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 15), (13, 16), (13, 17), (14, 16), (14, 17), (14, 15), (15, 16)])
([1061], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 14), (13, 16), (13, 14), (14, 15), (15, 16), (15, 17), (16, 17)])
([1062], [11, 12, 13, 14, 15, 17], [(11, 17), (11, 12), (11, 15), (12, 17), (12, 13), (13, 14), (13, 15), (14, 17), (14, 15)])
([1063], [11, 12, 13, 15, 16, 17], [(11, 12), (11, 13), (11, 15), (12, 16), (12, 13), (13, 17), (15, 16), (15, 17), (16, 17)])
([1065], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 13), (12, 14), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([1066], [12, 13, 14, 15, 16, 17], [(12, 13), (12, 14), (12, 15), (13, 16), (13, 17), (14, 16), (14, 15), (15, 17), (16, 17)])
([1067], [11, 12, 13, 14, 15, 16], [(11, 16), (11, 12), (11, 13), (12, 13), (12, 14), (13, 15), (14, 16), (14, 15), (15, 16)])
([1086], [12, 13, 14, 15, 16, 17], [(12, 17), (12, 14), (12, 13), (13, 14), (13, 15), (14, 16), (15, 16), (15, 17), (16, 17)])
([1087], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 14), (13, 16), (13, 14), (13, 15), (14, 15), (15, 17), (16, 17)])
([1088], [12, 13, 14, 15, 16, 17], [(12, 16), (12, 17), (12, 15), (13, 17), (13, 14), (13, 15), (14, 16), (14, 15), (16, 17)])
