([13], [7, 8, 9, 15, 16, 17], [(7, 8), (7, 16), (7, 15), (8, 9), (8, 17), (9, 9), (15, 16), (15, 17), (16, 17)])
([25], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 16), (7, 15), (15, 16), (15, 17), (16, 17)])
([30], [7, 8, 9, 15, 16, 17], [(7, 8), (7, 16), (7, 15), (8, 9), (8, 17), (9, 9), (15, 16), (15, 17), (16, 17)])
([37], [6, 7, 8, 14, 15, 16], [(6, 16), (6, 14), (6, 7), (7, 8), (7, 15), (8, 8), (14, 16), (14, 15), (15, 16)])
([45], [7, 8, 9, 15, 16, 17], [(7, 8), (7, 16), (7, 15), (8, 9), (8, 17), (9, 9), (15, 16), (15, 17), (16, 17)])
([51], [6, 7, 8, 15, 16, 17], [(6, 17), (6, 15), (6, 7), (7, 8), (7, 16), (8, 8), (15, 16), (15, 17), (16, 17)])
([54], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 16), (6, 7), (7, 17), (7, 15), (15, 16), (15, 17), (16, 17)])
([55], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 16), (7, 15), (15, 16), (15, 17), (16, 17)])
([56], [3, 4, 5, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 16), (5, 15), (15, 16), (15, 17), (16, 17)])
([57], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 16), (7, 15), (15, 16), (15, 17), (16, 17)])
([58], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 16), (6, 7), (7, 14), (7, 15), (14, 16), (14, 15), (15, 16)])
([59], [3, 4, 5, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 16), (5, 15), (15, 16), (15, 17), (16, 17)])
([62], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 16), (7, 15), (15, 16), (15, 17), (16, 17)])
([69], [5, 6, 7, 15, 16, 17], [(5, 16), (5, 6), (5, 15), (6, 17), (6, 7), (7, 7), (15, 16), (15, 17), (16, 17)])
([84], [5, 6, 7, 15, 16, 17], [(5, 16), (5, 6), (5, 15), (6, 17), (6, 7), (7, 7), (15, 16), (15, 17), (16, 17)])
([86], [6, 7, 8, 14, 15, 17], [(6, 15), (6, 14), (6, 7), (7, 8), (7, 17), (8, 8), (14, 17), (14, 15), (15, 17)])
([87], [6, 7, 8, 15, 16, 17], [(6, 17), (6, 15), (6, 7), (7, 8), (7, 16), (8, 8), (15, 16), (15, 17), (16, 17)])
([88], [6, 7, 8, 15, 16, 17], [(6, 17), (6, 15), (6, 7), (7, 8), (7, 16), (8, 8), (15, 16), (15, 17), (16, 17)])
([100], [3, 4, 5, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 16), (5, 15), (15, 16), (15, 17), (16, 17)])
([101], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 16), (7, 15), (15, 16), (15, 17), (16, 17)])
([102], [5, 6, 7, 15, 16, 17], [(5, 5), (5, 6), (6, 15), (6, 7), (7, 16), (7, 17), (15, 16), (15, 17), (16, 17)])
([104], [3, 4, 5, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 16), (5, 15), (15, 16), (15, 17), (16, 17)])
([105], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 16), (6, 7), (7, 14), (7, 15), (14, 16), (14, 15), (15, 16)])
([107], [4, 5, 6, 14, 15, 17], [(4, 5), (4, 14), (4, 15), (5, 17), (5, 6), (6, 6), (14, 17), (14, 15), (15, 17)])
([108], [6, 7, 8, 14, 15, 17], [(6, 15), (6, 14), (6, 7), (7, 8), (7, 17), (8, 8), (14, 17), (14, 15), (15, 17)])
([109], [6, 7, 8, 14, 15, 17], [(6, 15), (6, 14), (6, 7), (7, 8), (7, 17), (8, 8), (14, 17), (14, 15), (15, 17)])
([110], [4, 5, 6, 14, 15, 17], [(4, 5), (4, 14), (4, 15), (5, 17), (5, 6), (6, 6), (14, 17), (14, 15), (15, 17)])
([112], [5, 6, 7, 14, 15, 17], [(5, 14), (5, 6), (5, 15), (6, 17), (6, 7), (7, 7), (14, 17), (14, 15), (15, 17)])
([113], [5, 6, 7, 13, 14, 17], [(5, 14), (5, 13), (5, 6), (6, 17), (6, 7), (7, 7), (13, 17), (13, 14), (14, 17)])
([114], [5, 6, 7, 15, 16, 17], [(5, 16), (5, 6), (5, 15), (6, 17), (6, 7), (7, 7), (15, 16), (15, 17), (16, 17)])
