([1], [5, 6, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 15), (14, 15), (14, 15)])
([5], [5, 6, 12, 13], [(5, 12), (5, 13), (5, 6), (6, 6), (12, 13), (12, 13)])
([7], [3, 4, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 13), (12, 13), (12, 13)])
([9], [5, 6, 13, 14], [(5, 5), (5, 6), (6, 14), (6, 13), (13, 14), (13, 14)])
([11], [5, 6, 13, 15], [(5, 5), (5, 6), (6, 15), (6, 13), (13, 15), (13, 15)])
([12], [5, 6, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 15), (14, 15), (14, 15)])
([13], [5, 6, 14, 15], [(5, 5), (5, 6), (6, 15), (6, 14), (14, 15), (14, 15)])
([14], [4, 5, 12, 13], [(4, 12), (4, 5), (4, 13), (5, 5), (12, 13), (12, 13)])
([15], [4, 5, 12, 13], [(4, 12), (4, 5), (4, 13), (5, 5), (12, 13), (12, 13)])
([16], [4, 5, 12, 13], [(4, 12), (4, 5), (4, 13), (5, 5), (12, 13), (12, 13)])
([17], [4, 5, 12, 13], [(4, 12), (4, 5), (4, 13), (5, 5), (12, 13), (12, 13)])
([19], [4, 5, 11, 12], [(4, 11), (4, 12), (4, 5), (5, 5), (11, 12), (11, 12)])
([20], [4, 5, 11, 15], [(4, 11), (4, 5), (4, 15), (5, 5), (11, 15), (11, 15)])
([21], [4, 5, 11, 14], [(4, 11), (4, 5), (4, 14), (5, 5), (11, 14), (11, 14)])
([22], [5, 6, 10, 11], [(5, 10), (5, 11), (5, 6), (6, 6), (10, 11), (10, 11)])
([27], [2, 3, 11, 12], [(2, 2), (2, 3), (3, 11), (3, 12), (11, 12), (11, 12)])
([32], [2, 3, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 13), (12, 13), (12, 13)])
([33], [5, 6, 13, 14], [(5, 5), (5, 6), (6, 13), (6, 14), (13, 14), (13, 14)])
([34], [3, 4, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 13), (12, 13), (12, 13)])
([35], [5, 6, 14, 15], [(5, 5), (5, 6), (6, 15), (6, 14), (14, 15), (14, 15)])
([36], [3, 4, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 13), (12, 13), (12, 13)])
([37], [2, 3, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 13), (12, 13), (12, 13)])
([38], [3, 4, 11, 15], [(3, 3), (3, 4), (4, 11), (4, 15), (11, 15), (11, 15)])
([39], [3, 4, 11, 14], [(3, 3), (3, 4), (4, 11), (4, 14), (11, 14), (11, 14)])
([41], [5, 6, 12, 15], [(5, 5), (5, 6), (6, 15), (6, 12), (12, 15), (12, 15)])
([42], [5, 6, 13, 15], [(5, 5), (5, 6), (6, 15), (6, 13), (13, 15), (13, 15)])
([43], [3, 4, 12, 13], [(3, 12), (3, 4), (3, 13), (4, 4), (12, 13), (12, 13)])
([44], [3, 4, 12, 13], [(3, 12), (3, 4), (3, 13), (4, 4), (12, 13), (12, 13)])
([45], [3, 4, 11, 15], [(3, 11), (3, 4), (3, 15), (4, 4), (11, 15), (11, 15)])
([46], [4, 5, 10, 11], [(4, 11), (4, 10), (4, 5), (5, 5), (10, 11), (10, 11)])
([47], [3, 4, 12, 13], [(3, 12), (3, 4), (3, 13), (4, 4), (12, 13), (12, 13)])
