([10], [12, 13, 14, 15], [(12, 13), (12, 13), (12, 15), (13, 14), (14, 15), (14, 15)])
([136], [8, 9, 10, 14], [(8, 9), (8, 9), (8, 10), (9, 14), (10, 14), (10, 14)])
([137], [8, 9, 12, 14], [(8, 12), (8, 12), (8, 14), (9, 12), (9, 14), (9, 14)])
([138], [8, 9, 12, 15], [(8, 9), (8, 9), (8, 15), (9, 12), (12, 15), (12, 15)])
([139], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([140], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([141], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 11), (11, 13), (11, 13), (12, 13)])
([142], [10, 11, 12, 13], [(10, 12), (10, 13), (10, 13), (11, 12), (11, 12), (11, 13)])
([143], [10, 11, 12, 13], [(10, 12), (10, 13), (10, 13), (11, 12), (11, 12), (11, 13)])
([144], [9, 10, 11, 12], [(9, 12), (9, 12), (9, 11), (10, 11), (10, 11), (10, 12)])
([145], [9, 10, 11, 14], [(9, 10), (9, 10), (9, 11), (10, 14), (11, 14), (11, 14)])
([146], [9, 10, 11, 15], [(9, 11), (9, 11), (9, 15), (10, 11), (10, 15), (10, 15)])
([147], [8, 9, 10, 11], [(8, 10), (8, 11), (8, 11), (9, 10), (9, 10), (9, 11)])
([157], [10, 11, 12, 13], [(10, 11), (10, 13), (10, 13), (11, 12), (11, 12), (12, 13)])
([164], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([171], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([175], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 13), (11, 12), (12, 13), (12, 13)])
([180], [9, 10, 11, 12], [(9, 12), (9, 10), (9, 10), (10, 11), (11, 12), (11, 12)])
([181], [10, 11, 12, 15], [(10, 11), (10, 11), (10, 15), (11, 12), (12, 15), (12, 15)])
([182], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([183], [10, 11, 12, 15], [(10, 11), (10, 15), (10, 15), (11, 12), (11, 12), (12, 15)])
([184], [11, 12, 13, 15], [(11, 13), (11, 13), (11, 15), (12, 13), (12, 15), (12, 15)])
([185], [11, 12, 13, 14], [(11, 14), (11, 14), (11, 13), (12, 13), (12, 13), (12, 14)])
([186], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([187], [11, 12, 13, 14], [(11, 12), (11, 13), (11, 13), (12, 14), (12, 14), (13, 14)])
([188], [10, 11, 12, 14], [(10, 12), (10, 12), (10, 14), (11, 12), (11, 14), (11, 14)])
([192], [10, 11, 12, 13], [(10, 12), (10, 11), (10, 11), (11, 13), (12, 13), (12, 13)])
([193], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 13), (11, 12), (12, 13), (12, 13)])
([194], [10, 11, 12, 13], [(10, 11), (10, 13), (10, 13), (11, 12), (11, 12), (12, 13)])
([195], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([196], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([197], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([198], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([202], [10, 11, 12, 13], [(10, 12), (10, 11), (10, 11), (11, 13), (12, 13), (12, 13)])
([203], [9, 10, 11, 14], [(9, 11), (9, 14), (9, 14), (10, 11), (10, 11), (10, 14)])
([204], [10, 11, 12, 15], [(10, 11), (10, 12), (10, 12), (11, 15), (11, 15), (12, 15)])
([205], [11, 12, 13, 14], [(11, 13), (11, 13), (11, 14), (12, 14), (12, 14), (12, 13)])
([208], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([213], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 13), (11, 12), (12, 13), (12, 13)])
([223], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([224], [12, 13, 14, 15], [(12, 13), (12, 13), (12, 15), (13, 14), (14, 15), (14, 15)])
([231], [11, 12, 13, 15], [(11, 12), (11, 15), (11, 15), (12, 13), (12, 13), (13, 15)])
([232], [10, 11, 12, 13], [(10, 11), (10, 12), (10, 12), (11, 13), (11, 13), (12, 13)])
([233], [12, 13, 14, 15], [(12, 13), (12, 15), (12, 15), (13, 14), (13, 14), (14, 15)])
([236], [8, 9, 12, 15], [(8, 15), (8, 9), (8, 9), (9, 12), (12, 15), (12, 15)])
([238], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([239], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([240], [8, 9, 10, 15], [(8, 10), (8, 15), (8, 15), (9, 10), (9, 10), (9, 15)])
([241], [8, 9, 13, 15], [(8, 13), (8, 13), (8, 15), (9, 13), (9, 15), (9, 15)])
([242], [7, 8, 9, 15], [(7, 9), (7, 15), (7, 15), (8, 15), (8, 9), (8, 9)])
([252], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 11)])
([253], [7, 8, 9, 10], [(7, 8), (7, 8), (7, 10), (8, 9), (9, 10), (9, 10)])
([258], [9, 10, 13, 15], [(9, 13), (9, 15), (9, 15), (10, 13), (10, 13), (10, 15)])
([259], [9, 10, 12, 15], [(9, 12), (9, 12), (9, 10), (10, 15), (10, 15), (12, 15)])
([265], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([266], [8, 9, 10, 14], [(8, 9), (8, 14), (8, 14), (9, 10), (9, 10), (10, 14)])
([267], [8, 9, 12, 15], [(8, 12), (8, 12), (8, 9), (9, 15), (9, 15), (12, 15)])
([271], [10, 11, 12, 15], [(10, 11), (10, 12), (10, 12), (11, 15), (11, 15), (12, 15)])
([274], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([276], [9, 10, 11, 12], [(9, 11), (9, 10), (9, 10), (10, 12), (11, 12), (11, 12)])
([277], [9, 10, 11, 12], [(9, 10), (9, 12), (9, 12), (10, 11), (10, 11), (11, 12)])
([278], [8, 9, 10, 15], [(8, 9), (8, 9), (8, 15), (9, 10), (10, 15), (10, 15)])
([288], [7, 8, 9, 14], [(7, 8), (7, 8), (7, 9), (8, 14), (9, 14), (9, 14)])
([294], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([295], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 13), (11, 12), (12, 13), (12, 13)])
([296], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([297], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([298], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([299], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([300], [10, 11, 12, 13], [(10, 11), (10, 12), (10, 12), (11, 13), (11, 13), (12, 13)])
([303], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([305], [8, 9, 12, 15], [(8, 9), (8, 9), (8, 15), (9, 12), (12, 15), (12, 15)])
([306], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([307], [8, 9, 13, 15], [(8, 13), (8, 13), (8, 15), (9, 13), (9, 15), (9, 15)])
([308], [7, 8, 9, 15], [(7, 9), (7, 15), (7, 15), (8, 9), (8, 9), (8, 15)])
([309], [9, 10, 11, 15], [(9, 11), (9, 15), (9, 15), (10, 11), (10, 11), (10, 15)])
([310], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([311], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([312], [10, 11, 12, 13], [(10, 11), (10, 12), (10, 12), (11, 13), (11, 13), (12, 13)])
([313], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([314], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([315], [9, 10, 11, 12], [(9, 11), (9, 10), (9, 10), (10, 12), (11, 12), (11, 12)])
([316], [9, 10, 11, 14], [(9, 11), (9, 14), (9, 14), (10, 11), (10, 11), (10, 14)])
([317], [9, 10, 11, 12], [(9, 11), (9, 10), (9, 10), (10, 12), (11, 12), (11, 12)])
([318], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([319], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 11)])
([322], [8, 9, 10, 11], [(8, 10), (8, 11), (8, 11), (9, 10), (9, 10), (9, 11)])
([327], [8, 9, 12, 15], [(8, 9), (8, 9), (8, 15), (9, 12), (12, 15), (12, 15)])
([337], [8, 9, 10, 11], [(8, 11), (8, 11), (8, 9), (9, 10), (9, 10), (10, 11)])
([342], [7, 8, 9, 15], [(7, 8), (7, 8), (7, 15), (8, 9), (9, 15), (9, 15)])
([345], [9, 10, 11, 14], [(9, 10), (9, 11), (9, 11), (10, 14), (10, 14), (11, 14)])
([346], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([347], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([348], [8, 9, 10, 11], [(8, 10), (8, 10), (8, 11), (9, 10), (9, 11), (9, 11)])
([349], [9, 10, 11, 14], [(9, 11), (9, 10), (9, 10), (10, 14), (11, 14), (11, 14)])
([350], [10, 11, 12, 13], [(10, 11), (10, 13), (10, 13), (11, 12), (11, 12), (12, 13)])
([351], [7, 10, 13, 15], [(7, 13), (7, 15), (7, 15), (10, 13), (10, 13), (10, 15)])
([352], [8, 9, 13, 15], [(8, 13), (8, 13), (8, 15), (9, 13), (9, 15), (9, 15)])
([353], [6, 7, 13, 15], [(6, 13), (6, 13), (6, 15), (7, 13), (7, 15), (7, 15)])
([354], [7, 10, 13, 15], [(7, 13), (7, 13), (7, 15), (10, 13), (10, 15), (10, 15)])
([355], [7, 8, 13, 15], [(7, 13), (7, 13), (7, 15), (8, 13), (8, 15), (8, 15)])
([360], [10, 11, 12, 13], [(10, 11), (10, 12), (10, 12), (11, 13), (11, 13), (12, 13)])
([361], [10, 11, 12, 13], [(10, 12), (10, 13), (10, 13), (11, 12), (11, 12), (11, 13)])
([362], [9, 10, 11, 14], [(9, 11), (9, 11), (9, 14), (10, 11), (10, 14), (10, 14)])
([363], [9, 10, 11, 12], [(9, 11), (9, 11), (9, 10), (10, 12), (10, 12), (11, 12)])
([364], [9, 10, 11, 15], [(9, 11), (9, 11), (9, 10), (10, 15), (10, 15), (11, 15)])
([365], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([366], [8, 9, 10, 11], [(8, 9), (8, 10), (8, 10), (9, 11), (9, 11), (10, 11)])
([372], [7, 8, 12, 15], [(7, 8), (7, 8), (7, 15), (8, 12), (12, 15), (12, 15)])
([376], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([379], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([380], [7, 8, 9, 15], [(7, 8), (7, 8), (7, 15), (8, 9), (9, 15), (9, 15)])
([381], [9, 10, 11, 15], [(9, 11), (9, 11), (9, 15), (10, 11), (10, 15), (10, 15)])
([382], [8, 9, 12, 15], [(8, 12), (8, 12), (8, 9), (9, 15), (9, 15), (12, 15)])
([383], [8, 9, 10, 15], [(8, 15), (8, 9), (8, 9), (9, 10), (10, 15), (10, 15)])
([387], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 11)])
([389], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([390], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([391], [8, 9, 10, 11], [(8, 10), (8, 11), (8, 11), (9, 11), (9, 10), (9, 10)])
([392], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([393], [7, 8, 9, 15], [(7, 9), (7, 15), (7, 15), (8, 9), (8, 9), (8, 15)])
([394], [7, 8, 9, 14], [(7, 8), (7, 14), (7, 14), (8, 9), (8, 9), (9, 14)])
([395], [7, 8, 9, 10], [(7, 8), (7, 8), (7, 10), (8, 9), (9, 10), (9, 10)])
([396], [7, 8, 9, 10], [(7, 8), (7, 8), (7, 10), (8, 9), (9, 10), (9, 10)])
([402], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([403], [9, 10, 11, 14], [(9, 11), (9, 14), (9, 14), (10, 11), (10, 11), (10, 14)])
([404], [7, 8, 9, 14], [(7, 8), (7, 14), (7, 14), (8, 9), (8, 9), (9, 14)])
([405], [8, 9, 12, 15], [(8, 15), (8, 9), (8, 9), (9, 12), (12, 15), (12, 15)])
([406], [8, 9, 12, 14], [(8, 12), (8, 12), (8, 14), (9, 12), (9, 14), (9, 14)])
([418], [7, 8, 9, 10], [(7, 8), (7, 10), (7, 10), (8, 9), (8, 9), (9, 10)])
([424], [6, 7, 8, 15], [(6, 15), (6, 7), (6, 7), (7, 8), (8, 15), (8, 15)])
([426], [9, 10, 11, 14], [(9, 11), (9, 14), (9, 14), (10, 11), (10, 11), (10, 14)])
([427], [11, 12, 13, 14], [(11, 13), (11, 14), (11, 14), (12, 13), (12, 13), (12, 14)])
([428], [9, 10, 12, 15], [(9, 10), (9, 12), (9, 12), (10, 15), (10, 15), (12, 15)])
([429], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([430], [10, 11, 12, 15], [(10, 11), (10, 15), (10, 15), (11, 12), (11, 12), (12, 15)])
([431], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([432], [10, 11, 12, 15], [(10, 11), (10, 15), (10, 15), (11, 12), (11, 12), (12, 15)])
([433], [8, 9, 10, 15], [(8, 10), (8, 10), (8, 15), (9, 10), (9, 15), (9, 15)])
([434], [8, 9, 10, 13], [(8, 9), (8, 9), (8, 13), (9, 10), (10, 13), (10, 13)])
([435], [8, 9, 10, 15], [(8, 9), (8, 9), (8, 15), (9, 10), (10, 15), (10, 15)])
([436], [8, 9, 10, 15], [(8, 9), (8, 9), (8, 15), (9, 10), (10, 15), (10, 15)])
([437], [7, 8, 12, 15], [(7, 8), (7, 12), (7, 12), (8, 15), (8, 15), (12, 15)])
([443], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([444], [8, 9, 12, 15], [(8, 9), (8, 12), (8, 12), (9, 15), (9, 15), (12, 15)])
([448], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 11), (9, 10), (10, 11), (10, 11)])
([451], [9, 10, 12, 15], [(9, 12), (9, 15), (9, 15), (10, 12), (10, 12), (10, 15)])
([452], [8, 10, 13, 15], [(8, 15), (8, 13), (8, 13), (10, 13), (10, 15), (10, 15)])
([453], [8, 9, 12, 14], [(8, 12), (8, 12), (8, 14), (9, 12), (9, 14), (9, 14)])
([454], [10, 11, 12, 14], [(10, 12), (10, 12), (10, 14), (11, 12), (11, 14), (11, 14)])
([459], [7, 8, 12, 15], [(7, 8), (7, 8), (7, 15), (8, 12), (12, 15), (12, 15)])
([460], [8, 9, 10, 15], [(8, 10), (8, 15), (8, 15), (9, 10), (9, 10), (9, 15)])
([461], [6, 7, 8, 15], [(6, 8), (6, 15), (6, 15), (7, 8), (7, 8), (7, 15)])
([462], [7, 8, 12, 15], [(7, 8), (7, 15), (7, 15), (8, 12), (8, 12), (12, 15)])
([466], [10, 11, 12, 13], [(10, 12), (10, 13), (10, 13), (11, 12), (11, 12), (11, 13)])
([467], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([468], [9, 10, 11, 14], [(9, 11), (9, 10), (9, 10), (10, 14), (11, 14), (11, 14)])
([469], [9, 10, 11, 12], [(9, 11), (9, 12), (9, 12), (10, 11), (10, 11), (10, 12)])
([470], [9, 10, 11, 15], [(9, 11), (9, 11), (9, 15), (10, 11), (10, 15), (10, 15)])
([474], [8, 9, 10, 14], [(8, 9), (8, 14), (8, 14), (9, 10), (9, 10), (10, 14)])
([475], [8, 9, 10, 14], [(8, 10), (8, 14), (8, 14), (9, 10), (9, 10), (9, 14)])
([476], [6, 7, 8, 14], [(6, 14), (6, 14), (6, 7), (7, 8), (7, 8), (8, 14)])
([477], [7, 8, 12, 14], [(7, 12), (7, 12), (7, 14), (8, 12), (8, 14), (8, 14)])
([478], [8, 9, 10, 14], [(8, 9), (8, 9), (8, 10), (9, 14), (10, 14), (10, 14)])
([481], [9, 10, 11, 12], [(9, 10), (9, 10), (9, 11), (10, 12), (11, 12), (11, 12)])
([484], [10, 11, 12, 13], [(10, 11), (10, 13), (10, 13), (11, 12), (11, 12), (12, 13)])
([489], [10, 11, 12, 13], [(10, 11), (10, 12), (10, 12), (11, 13), (11, 13), (12, 13)])
([490], [9, 10, 11, 14], [(9, 10), (9, 10), (9, 11), (10, 14), (11, 14), (11, 14)])
([491], [9, 10, 11, 14], [(9, 10), (9, 10), (9, 14), (10, 11), (11, 14), (11, 14)])
([492], [6, 7, 8, 9], [(6, 9), (6, 7), (6, 7), (7, 8), (8, 9), (8, 9)])
([494], [7, 8, 9, 15], [(7, 9), (7, 15), (7, 15), (8, 15), (8, 9), (8, 9)])
([495], [7, 8, 9, 15], [(7, 9), (7, 15), (7, 15), (8, 15), (8, 9), (8, 9)])
([496], [6, 7, 12, 15], [(6, 15), (6, 7), (6, 7), (7, 12), (12, 15), (12, 15)])
([497], [6, 7, 12, 15], [(6, 7), (6, 15), (6, 15), (7, 12), (7, 12), (12, 15)])
([500], [7, 8, 9, 10], [(7, 9), (7, 10), (7, 10), (8, 10), (8, 9), (8, 9)])
([504], [12, 13, 14, 15], [(12, 13), (12, 13), (12, 15), (13, 14), (14, 15), (14, 15)])
([507], [9, 10, 11, 15], [(9, 11), (9, 11), (9, 15), (10, 11), (10, 15), (10, 15)])
([508], [8, 9, 12, 15], [(8, 9), (8, 9), (8, 15), (9, 12), (12, 15), (12, 15)])
([509], [9, 10, 11, 14], [(9, 11), (9, 14), (9, 14), (10, 11), (10, 11), (10, 14)])
([510], [7, 8, 9, 14], [(7, 9), (7, 14), (7, 14), (8, 9), (8, 9), (8, 14)])
([512], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 15), (10, 11), (11, 15), (11, 15)])
([514], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([515], [7, 10, 12, 15], [(7, 10), (7, 12), (7, 12), (10, 15), (10, 15), (12, 15)])
([516], [10, 11, 12, 15], [(10, 11), (10, 12), (10, 12), (11, 15), (11, 15), (12, 15)])
([517], [8, 9, 12, 15], [(8, 12), (8, 12), (8, 9), (9, 15), (9, 15), (12, 15)])
([518], [9, 10, 11, 15], [(9, 10), (9, 10), (9, 11), (10, 15), (11, 15), (11, 15)])
([520], [9, 10, 11, 14], [(9, 10), (9, 10), (9, 11), (10, 14), (11, 14), (11, 14)])
([521], [8, 9, 12, 14], [(8, 12), (8, 12), (8, 14), (9, 12), (9, 14), (9, 14)])
([522], [7, 10, 12, 15], [(7, 12), (7, 10), (7, 10), (10, 15), (12, 15), (12, 15)])
([523], [6, 7, 12, 14], [(6, 12), (6, 12), (6, 14), (7, 12), (7, 14), (7, 14)])
([525], [10, 11, 12, 13], [(10, 12), (10, 12), (10, 13), (11, 12), (11, 13), (11, 13)])
([526], [8, 9, 10, 11], [(8, 11), (8, 11), (8, 9), (9, 10), (9, 10), (10, 11)])
([527], [9, 10, 11, 14], [(9, 11), (9, 11), (9, 14), (10, 11), (10, 14), (10, 14)])
([528], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 13)])
([532], [8, 9, 12, 15], [(8, 9), (8, 9), (8, 15), (9, 12), (12, 15), (12, 15)])
([533], [10, 11, 12, 15], [(10, 12), (10, 15), (10, 15), (11, 12), (11, 12), (11, 15)])
([534], [9, 10, 11, 14], [(9, 11), (9, 11), (9, 14), (10, 11), (10, 14), (10, 14)])
([538], [7, 8, 9, 14], [(7, 8), (7, 14), (7, 14), (8, 9), (8, 9), (9, 14)])
([539], [7, 8, 9, 14], [(7, 8), (7, 8), (7, 9), (8, 14), (9, 14), (9, 14)])
([540], [7, 8, 9, 10], [(7, 8), (7, 8), (7, 10), (8, 9), (9, 10), (9, 10)])
([548], [9, 10, 11, 12], [(9, 12), (9, 12), (9, 10), (10, 11), (10, 11), (11, 12)])
([550], [9, 10, 11, 14], [(9, 11), (9, 11), (9, 10), (10, 14), (10, 14), (11, 14)])
([552], [10, 11, 12, 13], [(10, 11), (10, 11), (10, 13), (11, 12), (12, 13), (12, 13)])
([553], [9, 10, 11, 15], [(9, 10), (9, 15), (9, 15), (10, 11), (10, 11), (11, 15)])
([554], [11, 12, 13, 15], [(11, 13), (11, 15), (11, 15), (12, 13), (12, 13), (12, 15)])
([555], [12, 13, 14, 15], [(12, 15), (12, 13), (12, 13), (13, 14), (14, 15), (14, 15)])
([557], [8, 9, 12, 15], [(8, 9), (8, 12), (8, 12), (9, 15), (9, 15), (12, 15)])
([558], [8, 9, 12, 15], [(8, 9), (8, 12), (8, 12), (9, 15), (9, 15), (12, 15)])
([559], [7, 8, 9, 10], [(7, 8), (7, 8), (7, 9), (8, 10), (9, 10), (9, 10)])
([560], [9, 10, 11, 14], [(9, 10), (9, 14), (9, 14), (10, 11), (10, 11), (11, 14)])
([561], [8, 9, 10, 11], [(8, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 11)])
([562], [10, 11, 13, 15], [(10, 11), (10, 11), (10, 13), (11, 15), (13, 15), (13, 15)])
([563], [11, 12, 13, 15], [(11, 12), (11, 13), (11, 13), (12, 15), (12, 15), (13, 15)])
([565], [8, 9, 10, 11], [(8, 11), (8, 10), (8, 10), (9, 11), (9, 11), (9, 10)])
([566], [9, 10, 11, 12], [(9, 11), (9, 11), (9, 12), (10, 11), (10, 12), (10, 12)])
([567], [8, 9, 10, 14], [(8, 10), (8, 10), (8, 14), (9, 10), (9, 14), (9, 14)])
([568], [8, 9, 10, 14], [(8, 9), (8, 10), (8, 10), (9, 14), (9, 14), (10, 14)])
([570], [6, 7, 8, 14], [(6, 8), (6, 7), (6, 7), (7, 14), (8, 14), (8, 14)])
([572], [9, 10, 12, 15], [(9, 10), (9, 12), (9, 12), (10, 15), (10, 15), (12, 15)])
([573], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([574], [8, 9, 12, 15], [(8, 9), (8, 15), (8, 15), (9, 12), (9, 12), (12, 15)])
([575], [10, 11, 12, 15], [(10, 11), (10, 15), (10, 15), (11, 12), (11, 12), (12, 15)])
