([111], [7, 12, 14, 15], [(7, 12), (7, 12), (7, 15), (12, 15), (14, 14), (14, 15)])
([143], [6, 12, 14, 15], [(6, 12), (6, 12), (6, 15), (12, 15), (14, 15), (14, 14)])
([144], [6, 12, 14, 15], [(6, 12), (6, 12), (6, 15), (12, 15), (14, 14), (14, 15)])
([147], [3, 6, 14, 15], [(3, 6), (3, 6), (3, 14), (6, 14), (14, 15), (15, 15)])
([156], [5, 12, 14, 15], [(5, 12), (5, 12), (5, 15), (12, 15), (14, 14), (14, 15)])
([167], [6, 10, 14, 15], [(6, 10), (6, 10), (6, 15), (10, 15), (14, 15), (14, 14)])
([173], [2, 5, 14, 15], [(2, 5), (2, 5), (2, 14), (5, 14), (14, 15), (15, 15)])
([179], [6, 12, 14, 15], [(6, 12), (6, 12), (6, 15), (12, 15), (14, 14), (14, 15)])
([180], [5, 12, 14, 15], [(5, 12), (5, 12), (5, 15), (12, 15), (14, 14), (14, 15)])
([181], [6, 11, 14, 15], [(6, 11), (6, 11), (6, 15), (11, 15), (14, 14), (14, 15)])
([190], [5, 7, 14, 15], [(5, 14), (5, 7), (5, 7), (7, 14), (14, 15), (15, 15)])
([200], [4, 6, 14, 15], [(4, 14), (4, 6), (4, 6), (6, 14), (14, 15), (15, 15)])
([207], [5, 10, 14, 15], [(5, 10), (5, 10), (5, 15), (10, 15), (14, 14), (14, 15)])
([208], [4, 12, 14, 15], [(4, 12), (4, 12), (4, 15), (12, 15), (14, 15), (14, 14)])
([209], [5, 11, 14, 15], [(5, 11), (5, 11), (5, 15), (11, 15), (14, 14), (14, 15)])
([210], [5, 12, 14, 15], [(5, 12), (5, 12), (5, 15), (12, 15), (14, 14), (14, 15)])
([220], [6, 10, 12, 13], [(6, 10), (6, 10), (6, 13), (10, 13), (12, 12), (12, 13)])
([228], [5, 11, 14, 15], [(5, 11), (5, 11), (5, 15), (11, 15), (14, 14), (14, 15)])
([234], [1, 4, 14, 15], [(1, 4), (1, 4), (1, 14), (4, 14), (14, 15), (15, 15)])
([235], [4, 6, 14, 15], [(4, 14), (4, 6), (4, 6), (6, 14), (14, 15), (15, 15)])
([243], [5, 9, 14, 15], [(5, 9), (5, 9), (5, 14), (9, 14), (14, 15), (15, 15)])
([245], [4, 10, 14, 15], [(4, 10), (4, 10), (4, 15), (10, 15), (14, 15), (14, 14)])
([253], [5, 11, 14, 15], [(5, 11), (5, 11), (5, 14), (11, 14), (14, 15), (15, 15)])
([255], [5, 12, 14, 15], [(5, 12), (5, 12), (5, 15), (12, 15), (14, 14), (14, 15)])
([260], [4, 7, 14, 15], [(4, 14), (4, 7), (4, 7), (7, 14), (14, 15), (15, 15)])
([261], [4, 9, 14, 15], [(4, 9), (4, 9), (4, 14), (9, 14), (14, 15), (15, 15)])
([271], [3, 9, 14, 15], [(3, 9), (3, 9), (3, 15), (9, 15), (14, 14), (14, 15)])
([272], [3, 10, 14, 15], [(3, 10), (3, 10), (3, 15), (10, 15), (14, 14), (14, 15)])
