([11], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([31], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 16), (6, 16), (14, 17), (14, 17), (14, 15), (15, 16), (15, 17)])
([37], [3, 4, 14, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([39], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([40], [3, 4, 14, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([41], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([74], [3, 4, 14, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([80], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([85], [5, 6, 14, 15, 16, 17], [(5, 5), (5, 6), (6, 16), (6, 16), (14, 17), (14, 17), (14, 15), (15, 16), (15, 17)])
([89], [3, 4, 14, 15, 16, 17], [(3, 3), (3, 4), (4, 16), (4, 16), (14, 17), (14, 17), (14, 15), (15, 16), (15, 17)])
([96], [3, 4, 14, 15, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (14, 16), (14, 15), (14, 15), (15, 16), (16, 17)])
([97], [5, 6, 14, 15, 16, 17], [(5, 16), (5, 16), (5, 6), (6, 6), (14, 17), (14, 15), (14, 15), (15, 17), (16, 17)])
