([0], [5, 6, 7, 10, 11, 12], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 10), (7, 11), (10, 11), (11, 12), (12, 12)])
([1], [5, 6, 7, 10, 11, 12], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 10), (7, 11), (10, 11), (11, 12), (12, 12)])
([2], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([13], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([14], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([16], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([17], [5, 6, 7, 10, 11, 12], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 10), (7, 11), (10, 11), (11, 12), (12, 12)])
([18], [5, 6, 7, 10, 11, 12], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 10), (7, 11), (10, 11), (11, 12), (12, 12)])
([22], [2, 3, 4, 7, 8, 9], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 8), (4, 7), (7, 8), (8, 9), (9, 9)])
([24], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([52], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([57], [3, 4, 5, 8, 9, 10], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 9), (8, 9), (9, 10), (10, 10)])
([71], [2, 3, 4, 7, 8, 9], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 8), (4, 7), (7, 8), (8, 9), (9, 9)])
([72], [2, 3, 4, 7, 8, 9], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 8), (4, 7), (7, 8), (8, 9), (9, 9)])
([108], [2, 3, 4, 7, 8, 9], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 8), (4, 7), (7, 8), (8, 9), (9, 9)])
