([534], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 15), (6, 7), (7, 16), (7, 16), (14, 14), (14, 15), (15, 16)])
([585], [5, 6, 7, 13, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 7), (7, 15), (7, 15), (13, 13), (13, 14), (14, 15)])
([844], [3, 4, 5, 12, 13, 14], [(3, 3), (3, 4), (4, 5), (4, 13), (5, 14), (5, 14), (12, 12), (12, 13), (13, 14)])
([863], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 15), (6, 7), (7, 16), (7, 16), (14, 14), (14, 15), (15, 16)])
([978], [3, 4, 5, 12, 13, 14], [(3, 3), (3, 4), (4, 5), (4, 13), (5, 14), (5, 14), (12, 12), (12, 13), (13, 14)])
([988], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([989], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([991], [5, 6, 7, 13, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 7), (7, 15), (7, 15), (13, 13), (13, 14), (14, 15)])
([992], [5, 6, 7, 13, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 7), (7, 15), (7, 15), (13, 13), (13, 14), (14, 15)])
([993], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 15), (6, 7), (7, 16), (7, 16), (14, 14), (14, 15), (15, 16)])
([1273], [3, 4, 5, 12, 13, 14], [(3, 3), (3, 4), (4, 5), (4, 13), (5, 14), (5, 14), (12, 12), (12, 13), (13, 14)])
([1274], [3, 4, 5, 12, 13, 14], [(3, 3), (3, 4), (4, 5), (4, 13), (5, 14), (5, 14), (12, 12), (12, 13), (13, 14)])
([1599], [2, 3, 4, 12, 13, 14], [(2, 2), (2, 3), (3, 4), (3, 13), (4, 14), (4, 14), (12, 12), (12, 13), (13, 14)])
([1622], [2, 3, 4, 11, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 4), (4, 13), (4, 13), (11, 11), (11, 12), (12, 13)])
([1802], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([1803], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([1804], [5, 6, 7, 13, 14, 15], [(5, 5), (5, 6), (6, 14), (6, 7), (7, 15), (7, 15), (13, 13), (13, 14), (14, 15)])
([1805], [5, 6, 7, 14, 15, 16], [(5, 5), (5, 6), (6, 15), (6, 7), (7, 16), (7, 16), (14, 14), (14, 15), (15, 16)])
([1893], [2, 3, 4, 12, 13, 14], [(2, 2), (2, 3), (3, 4), (3, 13), (4, 14), (4, 14), (12, 12), (12, 13), (13, 14)])
([1894], [2, 3, 4, 11, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 4), (4, 13), (4, 13), (11, 11), (11, 12), (12, 13)])
([2022], [5, 6, 7, 12, 13, 14], [(5, 5), (5, 6), (6, 13), (6, 7), (7, 14), (7, 14), (12, 12), (12, 13), (13, 14)])
([2089], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([2378], [2, 3, 4, 11, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 4), (4, 13), (4, 13), (11, 11), (11, 12), (12, 13)])
([2489], [3, 4, 5, 12, 13, 14], [(3, 3), (3, 4), (4, 5), (4, 13), (5, 14), (5, 14), (12, 12), (12, 13), (13, 14)])
([2635], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([2636], [3, 4, 5, 11, 12, 13], [(3, 3), (3, 4), (4, 12), (4, 5), (5, 13), (5, 13), (11, 11), (11, 12), (12, 13)])
([2902], [2, 3, 4, 11, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 4), (4, 13), (4, 13), (11, 11), (11, 12), (12, 13)])
([3104], [3, 4, 5, 10, 11, 12], [(3, 3), (3, 4), (4, 11), (4, 5), (5, 12), (5, 12), (10, 10), (10, 11), (11, 12)])
([4135], [3, 4, 5, 10, 11, 12], [(3, 3), (3, 4), (4, 11), (4, 5), (5, 12), (5, 12), (10, 10), (10, 11), (11, 12)])
([4197], [2, 3, 4, 11, 12, 13], [(2, 2), (2, 3), (3, 12), (3, 4), (4, 13), (4, 13), (11, 11), (11, 12), (12, 13)])
