([139], [5, 6, 7, 14, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 14), (7, 14), (14, 16), (16, 17), (16, 17)])
([162], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([208], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([223], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([271], [5, 6, 7, 14, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 14), (7, 14), (14, 16), (16, 17), (16, 17)])
([272], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([274], [5, 6, 7, 14, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 14), (7, 14), (14, 16), (16, 17), (16, 17)])
([296], [2, 3, 4, 12, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 12), (4, 12), (12, 16), (16, 17), (16, 17)])
([305], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([349], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([386], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([387], [5, 6, 7, 12, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 12), (7, 12), (12, 16), (16, 17), (16, 17)])
([388], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([390], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([391], [5, 6, 7, 14, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 14), (7, 14), (14, 16), (16, 17), (16, 17)])
([421], [5, 6, 7, 14, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 14), (7, 14), (14, 16), (16, 17), (16, 17)])
([453], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([454], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([455], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([483], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([507], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([532], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([533], [3, 4, 5, 12, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 12), (5, 12), (12, 16), (16, 17), (16, 17)])
([535], [2, 3, 4, 11, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 11), (4, 11), (11, 16), (16, 17), (16, 17)])
([578], [2, 3, 4, 12, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 12), (4, 12), (12, 16), (16, 17), (16, 17)])
([579], [2, 3, 4, 11, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 11), (4, 11), (11, 16), (16, 17), (16, 17)])
([580], [2, 3, 4, 11, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 11), (4, 11), (11, 16), (16, 17), (16, 17)])
([582], [2, 3, 4, 12, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 4), (4, 12), (4, 12), (12, 16), (16, 17), (16, 17)])
([583], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([584], [3, 4, 5, 11, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 5), (5, 11), (5, 11), (11, 16), (16, 17), (16, 17)])
([587], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
([588], [5, 6, 7, 13, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 7), (7, 13), (7, 13), (13, 16), (16, 17), (16, 17)])
