([4], [5, 6, 9, 10, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (9, 16), (9, 16), (9, 10), (10, 10), (16, 17)])
([15], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([19], [5, 6, 9, 10, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (9, 16), (9, 16), (9, 10), (10, 10), (16, 17)])
([21], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([25], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([49], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([50], [5, 6, 9, 10, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (9, 16), (9, 16), (9, 10), (10, 10), (16, 17)])
([51], [5, 6, 9, 10, 16, 17], [(5, 5), (5, 6), (6, 17), (6, 17), (9, 16), (9, 16), (9, 10), (10, 10), (16, 17)])
([68], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([73], [2, 3, 6, 7, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 17), (6, 16), (6, 16), (6, 7), (7, 7), (16, 17)])
([75], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([98], [3, 4, 7, 8, 16, 17], [(3, 3), (3, 4), (4, 17), (4, 17), (7, 8), (7, 16), (7, 16), (8, 8), (16, 17)])
([221], [2, 3, 6, 7, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 17), (6, 16), (6, 16), (6, 7), (7, 7), (16, 17)])
([260], [2, 3, 6, 7, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 17), (6, 16), (6, 16), (6, 7), (7, 7), (16, 17)])
([284], [2, 3, 6, 7, 16, 17], [(2, 2), (2, 3), (3, 17), (3, 17), (6, 16), (6, 16), (6, 7), (7, 7), (16, 17)])
