([3], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([5], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([6], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([7], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([8], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([10], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([20], [3, 6, 7, 8, 16, 17], [(3, 17), (3, 6), (3, 7), (6, 16), (6, 7), (7, 8), (8, 8), (16, 17), (16, 17)])
([23], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([26], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([27], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([28], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([30], [5, 6, 7, 9, 16, 17], [(5, 5), (5, 6), (6, 9), (6, 7), (7, 9), (7, 17), (9, 16), (16, 17), (16, 17)])
([33], [2, 3, 4, 7, 16, 17], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 17), (4, 7), (7, 16), (16, 17), (16, 17)])
([34], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([36], [2, 3, 4, 7, 16, 17], [(2, 2), (2, 3), (3, 4), (3, 7), (4, 17), (4, 7), (7, 16), (16, 17), (16, 17)])
([53], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([54], [3, 4, 5, 8, 16, 17], [(3, 3), (3, 4), (4, 8), (4, 5), (5, 8), (5, 17), (8, 16), (16, 17), (16, 17)])
([55], [5, 6, 7, 10, 16, 17], [(5, 5), (5, 6), (6, 10), (6, 7), (7, 17), (7, 10), (10, 16), (16, 17), (16, 17)])
([66], [3, 6, 7, 8, 16, 17], [(3, 17), (3, 6), (3, 7), (6, 16), (6, 7), (7, 8), (8, 8), (16, 17), (16, 17)])
